Len1	Boot1	Len2	Boot2
0.0786716808	N14447	0.0473182596	N4878
0.0863171404	N14446	0.0787731969	N4877
0.0855214893	N14445	0.0928043741	N4876
0.1178781009	N14462	0.0836754433	N4889
0.3069585895	N14461	0.3760271356	N4888
0.2551403539	N14452	0.2320049034	N4883
0.106167485	N14449	0.0769075279	N4880
0.1732312975	N14451	0.1732291458	N4882
0.0168754566	N14450	0.0098253517	N4881
0.1176764295	N14460	0.0670518257	N4887
0.1985304749	N14459	0.1781415224	N4886
0.3174614118	N14454	0.2870949729	N4885
0.0202594035	N14453	0.0115946795	N4884
0.6845259632	N14427	0.6408050263	N4875
0.4294327953	N14415	0.3638431089	N4874
0.2670207506	N14515	0.3944427959	N4867
0.09000204249999999	N14481	0.1042497083	N4860
0.3592140215	N14478	0.2800832472	N4859
0.058235815600000004	N14514	0.0395582425	N4866
0.0558041921	N14511	0.0458867071	N4862
0.0657847927	N14510	0.0494345179	N4861
0.2246212908	N14491	0.118793754	N4864
0.0879880247	N14490	0.0810531243	N4863
0.0968262771	N14757	0.0640242882	N4998
0.1592486753	N14641	0.2787435193	N4933
0.6355136429	N14569	0.3759378534	N4916
0.5528029114	N14564	0.3030764845	N4915
0.3713870726	N14559	0.2565082676	N4914
0.5145926035	N14544	0.2253974089	N4932
0.31211440459999995	N14523	0.2802954191	N4922
0.1635105544	N14518	0.1961190104	N4917
0.0840536377	N14522	0.0512101976	N4921
0.2003080195	N14519	0.1998258312	N4918
0.1308272744	N14521	0.1260001094	N4920
0.0673717203	N14520	0.0702571323	N4919
0.2141321066	N14543	0.1828780393	N4931
0.0912178477	N14532	0.0613151076	N4930
0.2596479439	N14530	0.138672854	N4929
0.1929675259	N14524	0.1634423925	N4925
0.0767711726	N14529	0.0618428169	N4928
0.0932321606	N14525	0.0763133509	N4926
0.1487474092	N14527	0.0521497645	N4927
0.226859879	N14541	0.1724288601	N4924
0.3544705227	N14533	0.2071579992	N4923
0.0693519737	N14756	0.0360156284	N4997
0.099151778	N14668	0.1501153473	N4937
0.2345057765	N14666	0.1579699937	N4936
0.2549942173	N14644	0.239514386	N4935
0.1208834967	N14755	0.073173103	N4996
0.0822233062	N14754	0.0982116393	N4995
0.2877329038	N14694	0.3514988818	N4957
0.3381473172	N14691	0.2703513246	N4956
0.0861625228	N14753	0.0562881643	N4994
0.0719766583	N14752	0.0930331718	N4993
0.2121804546	N14729	0.2188657206	N4979
0.0750237157	N14720	0.0669050374	N4978
0.093389439	N14716	0.1076359613	N4974
0.0722673392	N14719	0.0489923428	N4977
0.2655895797	N14717	0.2816000764	N4976
0.1163310878	N14718	0.0994667998	N4975
0.0663157721	N14728	0.0520249716	N4973
0.1000906229	N14726	0.0368818932	N4972
0.057867826600000005	N14725	0.0477809724	N4971
0.1243377904	N14724	0.1784468252	N4970
2.4749e-06	N14723	0.0109412727	N4969
0.1850056211	N14749	0.1241837898	N4968
0	N14748	0.2570896086	N4967
0.0118173688	N14747	0.0101267317	N4966
0.1232336845	N14745	0.0665459033	N4991
0.1240558129	N14743	0.1066334005	N4990
0.1652754497	N14731	0.2076848096	N4980
0.1317604816	N14740	0.0710547185	N4989
0.1111315111	N14732	0.169111317	N4981
0.1202068971	N14739	0.1508256828	N4988
0.0037539698	N14738	0.0029430118	N4987
0.0026523467999999997	N14737	0.0054753597	N4986
0.0023383633999999997	N14733	0.0007319288	N4982
0.0020342801	N14736	0.0002359136	N4985
0.0024099018	N14735	0.0003630829	N4984
0.0014250312999999999	N14734	0.0013073855	N4983
0.1424969834	N14714	0.0560773706	N4965
0.1477558511	N14712	0.0639001527	N4964
0.3181288252	N14709	0.2621607181	N4963
0.1517144731	N14707	0.2384728558	N4961
0.3958526431	N14701	0.328749522	N4960
0.0309962776	N14700	0.0297413387	N4959
0.5589883378	N14695	0.5501650293	N4958
0.2948530187	N14688	0.2136356494	N4955
0.0870139819	N14687	0.0789061885	N4954
0.1034759478	N14671	0.0897872792	N4940
0.1026548247	N14670	0.1332769233	N4939
0.0380121797	N14669	0.0377476086	N4938
0.0873399303	N14686	0.0463399169	N4953
0.1277690671	N14672	0.1497760335	N4941
0.1102493396	N14685	0.1229048441	N4952
0.1729279	N14673	0.2088913464	N4942
0.0622841489	N14684	0.0701575153	N4951
0.0811612294	N14683	0.0593365904	N4950
0.1653554405	N14681	0.1850097569	N4949
0.0018686902	N14679	0.0035349588	N4948
0.0027077879	N14680	0.0015891845	N4947
0.2060448514	N14677	0.1991500273	N4946
2e-06	N14676	0.0004014265	N4945
0.0015660571	N14675	0.0071206586	N4944
2e-06	N14674	0.0003560225	N4943
0.4358119503	N14410	0.3595901696	N4857
0.0699585032	N14409	0.0791970864	N4856
0.0023120403	N14408	0.0039706745	N4855
0.0760227748	N15745	0.0438300377	N5855
0.2765634144	N14768	0.3009276364	N5008
0.1794862938	N14764	0.189293589	N5007
0.0390726931	N14762	0.0571311229	N5006
0.0459384235	N14763	0.0464980631	N5004
0.1716394198	N14767	0.185783228	N5003
0.0379134906	N14766	0.0425114998	N5002
0.0377670322	N14765	0.0428130775	N5001
0.0596737384	N15744	0.012448017	N5854
0.10860377630000001	N14780	0.1104980773	N5012
0.3790460698	N14776	0.272979433	N5011
0.0756392657	N14775	0.0814429632	N5010
0.1663653259	N14772	0.1306973541	N5009
0.0418696124	N15063	0.0181979293	N5285
0.0951278481	N14852	0.1269895296	N5107
0.049468352	N14793	0.0507189672	N5060
0.1744173626	N14791	0.1358941908	N5059
0.0838860757	N14788	0.0889777016	N5058
0.1082239893	N14789	0.0664521161	N5057
0.0422805377	N14851	0.0279402217	N5106
0.0358195681	N14807	0.0469049442	N5074
0.0679500598	N14797	0.0694265074	N5065
0.0491652106	N14796	0.0494454573	N5064
0.0511142339	N14794	0.0421767398	N5063
0.0361231161	N14795	0.026872501	N5062
0.0573101104	N14806	0.0520361236	N5073
0.0514426288	N14805	0.0550307142	N5072
0.1703339472	N14798	0.1747170273	N5066
0.0956178718	N14803	0.0669465174	N5071
0.029432699	N14799	0.0260701401	N5067
0.0349485788	N14802	0.0272052306	N5070
0.0303542754	N14801	0.0136950863	N5069
0.0296611154	N14800	0.0361944935	N5068
0.039509485	N14850	0.0406857938	N5105
0.0385509637	N14823	0.0272065448	N5088
0.2825330439	N14808	0.3295534302	N5075
0.0368528277	N14822	0.0257896586	N5087
0.0431345652	N14821	0.0576248352	N5086
0.0648993168	N14815	0.0845862105	N5085
0.0845954324	N14814	0.1048895519	N5084
0.0475177759	N14812	0.0338806052	N5082
0.1264833532	N14819	0.0880675827	N5081
0.0439280621	N14818	0.0412786755	N5080
0.0521209808	N14817	0.046887772	N5079
0.03431684	N14816	0.0333266561	N5078
0.1035927024	N14810	0.0871893581	N5077
0.1063537067	N14809	0.1308950152	N5076
0.1024433881	N14848	0.0913991434	N5104
0.0313826088	N14828	0.0340895362	N5093
0.1692022621	N14825	0.1070545068	N5092
0.0295778436	N14846	0.0291701461	N5102
0.0660207123	N14844	0.0339526413	N5097
0.0465794183	N14843	0.0349818341	N5096
0.074113967	N14842	0.0820719402	N5095
0.1182614959	N14841	0.1482809894	N5094
0.0580631453	N14838	0.0281393303	N5101
0.0341692673	N14835	0.0340909256	N5098
0.058213605	N14837	0.0552885706	N5100
0.0359131387	N14836	0.0428856854	N5099
0.1420269115	N14832	0.1215486171	N5091
0.0363641793	N14831	0.0391467572	N5090
0.0303118885	N14830	0.0181115569	N5089
0.037162493	N15062	0.0266299676	N5284
0.0401228271	N15061	0.0236855445	N5283
0.0589817967	N14870	0.0978074649	N5158
0.0809416312	N14869	0.0905053101	N5157
0.0766725353	N14868	0.0943096037	N5156
0.0283353967	N14867	0.0199665461	N5155
0.038908242600000004	N14866	0.0480679267	N5154
0.0321880971	N14865	0.0564949956	N5153
0.0163295702	N14860	0.0336044921	N5148
0.0118996358	N14864	0.015147689	N5152
0.009751471099999999	N14861	0.0123449319	N5149
0.0089607198	N14863	0.0284347939	N5151
0.0034493204	N14862	0.0173418272	N5150
0.3053686896	N14856	0.3013137583	N5146
0.0273950045	N14936	0.0237361709	N5218
0.0270682354	N14935	0.021807786	N5217
0.1660168929	N14888	0.1715671229	N5184
0.0532154271	N14899	0.0423228768	N5182
0.2177931245	N14891	0.2496880966	N5174
0.0385815613	N14898	0.0265946351	N5181
0.0368501046	N14897	0.0317089222	N5180
0.1055130085	N14895	0.0825055538	N5179
0.0650590454	N14894	0.1084600424	N5178
0.0034372655000000003	N14892	0.0057235343	N5177
0.0019338070999999999	N14893	0.0057757332	N5175
0.0812705723	N14933	0.0405414169	N5215
0.036480355	N14905	0.0472916744	N5185
0.0977961547	N14932	0.1164135074	N5214
0.0449923597	N14931	0.0515601805	N5213
0.1298099869	N14912	0.1559842385	N5193
0.010990757899999998	N14908	0.0090907825	N5188
0.0098126406	N14907	0.0046656825	N5187
0.0078009616	N14906	0.01058853	N5186
0.0087412189	N14911	0.0098132475	N5192
0.0029853014000000002	N14910	0.0010378223	N5191
0.0015613155	N14909	0.0002867544	N5190
0.0420925704	N14930	0.0235482829	N5212
0.071512347	N14913	0.0865296555	N5194
0.0703119491	N14929	0.0738070981	N5211
0.0446786646	N14917	0.0598932995	N5198
0.0075834936	N14914	0.0066441835	N5195
0.0091154132	N14916	0.0108895601	N5197
0.0021717716	N14915	0.0028081802	N5196
0.0610831507	N14928	0.060056184	N5210
0.007591614	N14927	0.0114836342	N5209
0.0022590421	N14919	0.0010576947	N5201
0.0030110702	N14918	0.0019398271	N5200
0.0025528377000000003	N14926	0.000332501	N5208
0.0025982399	N14921	0.001018336	N5203
0.0021890516	N14920	0.0006633421	N5202
0.0026328642	N14925	0.0017845808	N5207
0.0019929753000000002	N14922	0.0040388388	N5204
0.0021715557	N14924	9.7046e-05	N5206
0.0019571348	N14923	0.0003810909	N5205
0.1047269963	N14885	0.1194370033	N5173
0.05630684	N14884	0.0476790964	N5172
0.0495227104	N14883	0.0597820011	N5171
0.0413896372	N14876	0.0311304522	N5164
0.0253747444	N14872	0.0219623994	N5160
0.0241299672	N14871	0.0259668061	N5159
0.0282364283	N14875	0.0235278788	N5163
0.0159335413	N14874	0.022117126	N5162
0.0030177491	N14873	0.0022588262	N5161
0.1107547188	N14882	0.1075458477	N5170
0.0186613981	N14878	0.0174989131	N5166
0.0243697565	N14877	0.0563041457	N5165
0.0217969395	N14881	0.0144901326	N5169
0.0380393307	N14880	0.0481455852	N5168
0.0060892194	N14879	0.0050581225	N5167
0.1074454315	N14938	0.134200254	N5239
0.053768291	N14937	0.0403103155	N5238
0.1074036792	N14983	0.1879049337	N5145
0.0618341524	N14947	0.0533688568	N5115
0.1485144842	N14940	0.1722771281	N5110
0.0608480863	N14939	0.057570241	N5109
0.1522953777	N14944	0.081172092	N5114
0.042085646	N14943	0.0290605481	N5113
0.1208793921	N14941	0.1265316488	N5112
0.129325944	N14942	0.1315331206	N5111
0.0435284533	N14982	0.024997122	N5144
0.0391944355	N14959	0.0322628711	N5124
0.0423050754	N14958	0.027442425	N5123
0.1312292436	N14956	0.1253468291	N5122
0.026090848	N14955	0.0269477829	N5121
0.0276651658	N14954	0.0402438193	N5120
0.1457163749	N14952	0.1411241393	N5119
0.1514583135	N14950	0.1620203496	N5118
0.0354890643	N14949	0.0322844246	N5117
0.0624512567	N14948	0.0806934209	N5116
0.0543998279	N14981	0.0719166879	N5143
0.0593643292	N14965	0.0523988963	N5129
0.0516286095	N14964	0.0512273971	N5128
0.1657950743	N14962	0.1480576858	N5127
0.0395345828	N14961	0.0356906529	N5126
0.0356587048	N14960	0.0280424945	N5125
0.0577395786	N14980	0.0701234104	N5142
0.0441422944	N14969	0.0369384773	N5133
0.0760711261	N14968	0.0921108173	N5132
0.0233724174	N14967	0.0227232685	N5131
0.0160567856	N14966	0.0169878421	N5130
0.038167087	N14979	0.0283165064	N5141
0.0391170911	N14973	0.0211578483	N5140
0.0353484686	N14972	0.0197985896	N5139
0.0346815498	N14971	0.0228743865	N5138
0.0674992388	N14970	0.0660457082	N5137
0.048070839899999995	N14978	0.057933091	N5136
0.0564640699	N14976	0.0276658105	N5135
0.0468452939	N14975	0.0388603054	N5134
0.035131182	N15002	0.0398476692	N5230
0.0839412374	N14992	0.097207294	N5221
0.0397318873	N15001	0.0472853253	N5229
0.0456008172	N14993	0.0651316322	N5222
0.0983987176	N15000	0.1185366119	N5228
0.0674345205	N14999	0.0864678429	N5227
0.098503248	N14998	0.1067742688	N5226
0.0141897766	N14997	0.0216727294	N5225
0.0038798941	N14996	0.0072698998	N5224
2e-06	N14995	2.391e-06	N5223
0.044170430100000005	N15015	0.0467401365	N5237
0.073786321	N15014	0.0539054008	N5236
0.0690180765	N15010	0.0815759692	N5232
0.0873723974	N15009	0.1162164538	N5231
0.1443031255	N15013	0.1483361116	N5235
0.0460664855	N15012	0.058165535	N5234
0.0222818103	N15011	0.0132645214	N5233
0.0625706779	N15007	0.0308957383	N5244
0.1803228042	N15003	0.2528307403	N5240
0.1106824547	N15005	0.1087147196	N5243
0.0391044822	N15004	0.044255993	N5242
0.0297817306	N15055	0.0281810992	N5278
0.0374886673	N15027	0.0326587	N5255
0.0396977893	N15026	0.0214723101	N5254
0.0705544448	N15024	0.0734258641	N5252
0.0378894459	N15023	0.0236637399	N5251
0.1059135423	N15022	0.1218187394	N5250
0.1217986373	N15020	0.1265890747	N5249
0.0524695097	N15019	0.0516412321	N5248
0.061048565	N15053	0.0313967771	N5277
0.0499810673	N15033	0.0235227939	N5261
0.0260719846	N15032	0.0318118024	N5260
0.0588238434	N15030	0.0324072548	N5259
0.0455867349	N15029	0.0452967259	N5258
0.0470321825	N15039	0.0524575839	N5257
0.0837006206	N15038	0.0846714473	N5256
0.027003415099999997	N15051	0.0241221291	N5275
0.0369613538	N15050	0.0379383724	N5274
0.0867762517	N15040	0.1006362868	N5264
0.0356791509	N15049	0.02553035	N5273
0.037762873	N15048	0.0476722597	N5272
0.027220466699999998	N15042	0.0205112629	N5266
0.0273832443	N15041	0.0233388284	N5265
0.0247674284	N15047	0.0235561125	N5271
0.0227687911	N15046	0.0138087132	N5270
0.0282073439	N15045	0.0211511127	N5269
0.0228380326	N15044	0.0279596702	N5268
0.0221588536	N15043	0.014692053	N5267
0.1195091348	N14988	0.1118913928	N5220
0.1479746444	N14986	0.1416041144	N5219
0.2080683296	N14853	0.1702092162	N5108
0.1741699515	N14784	0.1112941204	N5014
0.0770079944	N14783	0.0782078604	N5013
0.0806619215	N15691	0.0929851843	N5853
0.1361228538	N15128	0.1002250366	N5341
0.1382744567	N15127	0.1291867543	N5340
0.0863190654	N15126	0.0831019483	N5339
0.0829351862	N15125	0.0742241951	N5338
0.1501417557	N15083	0.1482878098	N5302
0.1154369167	N15124	0.0989249544	N5337
0.0382877769	N15088	0.039654461	N5306
0.0731278179	N15087	0.0723664197	N5305
0.0347149143	N15086	0.0198514649	N5304
0.0440714059	N15085	0.0438428137	N5303
0.0507227717	N15123	0.0353958819	N5336
0.1041218451	N15089	0.1185644947	N5307
0.0371563208	N15122	0.0339887557	N5335
0.034111773	N15099	0.0251998285	N5316
0.0355375047	N15091	0.0381956154	N5308
0.0342699674	N15098	0.0393184869	N5315
0.0405011166	N15092	0.0362946053	N5309
0.0361075999	N15097	0.0378760887	N5314
0.0239371333	N15096	0.015608788	N5313
0.022295285	N15095	0.0119048734	N5312
0.021893181	N15094	0.0182636491	N5311
0.0256375276	N15093	0.0232296232	N5310
0.0432489199	N15121	0.0595360324	N5334
0.031604404	N15101	0.0270707074	N5318
0.0418236771	N15100	0.0342021766	N5317
0.0293416771	N15120	0.0164167859	N5333
0.0571607599	N15105	0.0784000258	N5319
0.0278989493	N15119	0.0262056214	N5332
0.032755464	N15118	0.0324674871	N5331
0.0385799721	N15106	0.0612534395	N5320
0.0751055328	N15116	0.0833347498	N5330
0.0053679702	N15115	0.0049773209	N5329
0.0027817464	N15114	0.0012856308	N5328
3e-06	N15113	0.0017891712	N5327
3e-06	N15112	0.0003747336	N5326
3e-06	N15108	9.83095e-05	N5324
0.0026395768	N15107	0.0016717623	N5323
0.002344492	N15109	0.0057708564	N5321
0.242776631	N15079	0.1403457765	N5301
0.0712256669	N15078	0.05171593	N5300
0.073541845	N15077	0.0471441065	N5299
0.1599260595	N15071	0.157834851	N5293
0.0628509154	N15070	0.0641664103	N5292
0.0336087705	N15069	0.0270259167	N5291
0.0652108287	N15076	0.0496099139	N5298
0.1269271616	N15072	0.1254549356	N5294
0.0805606234	N15075	0.0696726733	N5297
0.0507583545	N15074	0.0369081487	N5296
0.0607511869	N15073	0.0552409679	N5295
0.5871264879	N15067	0.5783421585	N5290
0.0580495125	N15066	0.0477530617	N5289
0.096229502	N15690	0.101360564	N5852
0.1526857484	N15666	0.1426421083	N5851
0.0537054411	N15190	0.0504719517	N5408
0.0579443492	N15152	0.0494226139	N5384
0.0956050226	N15138	0.1134908907	N5370
0.0687554061	N15129	0.0605958386	N5364
0.0899264664	N15137	0.0642539365	N5369
0.0821966921	N15132	0.069398946	N5368
0.1357405107	N15130	0.1402746146	N5367
0.1440521289	N15131	0.1036322275	N5366
0.0691335743	N15136	0.098661546	N5365
0.0729167386	N15151	0.0622052579	N5383
0.0637777217	N15141	0.0803709887	N5373
0.0540288968	N15140	0.0801378665	N5372
0.0620481719	N15139	0.0586596919	N5371
0.0559813522	N15150	0.0552821908	N5382
0.0732349465	N15143	0.0664874312	N5375
0.1713311247	N15142	0.1807844324	N5374
0.0537119635	N15149	0.0503635272	N5381
0.1102493113	N15145	0.1136323014	N5377
0.0316488832	N15144	0.0222282202	N5376
0.0764811357	N15148	0.0645423188	N5380
0.0380349882	N15147	0.0354999094	N5379
0.0871261115	N15146	0.0914903828	N5378
0.0769335873	N15189	0.059852797	N5407
0.1201695345	N15159	0.121782528	N5389
0.1662433089	N15158	0.2095781376	N5388
0.024058858199999998	N15157	0.0255885919	N5387
0.0116013719	N15156	0.008401638	N5386
0.0145850092	N15155	0.0363235038	N5385
0.0566181228	N15188	0.0462618404	N5406
0.0680412849	N15187	0.0490094382	N5405
0.2163100454	N15173	0.1782018026	N5396
0.4493311647	N15170	0.346138819	N5395
0.0109957615	N15168	0.0094481705	N5394
0.0099699857	N15169	0.0156006934	N5393
0.1871881817	N15186	0.1503730155	N5404
0.060102844	N15185	0.0323796637	N5403
0.056478599	N15176	0.075196645	N5397
0.0509632445	N15184	0.0319970803	N5402
0.0522801061	N15183	0.0279705785	N5401
0.0565707126	N15182	0.0269929468	N5400
0.0721425991	N15181	0.0402685152	N5399
0.2004508457	N15177	0.1718947081	N5398
0.1253854591	N15165	0.053850072	N5392
0.1312689336	N15164	0.1424796895	N5390
0.2234949258	N15161	0.2153099963	N5391
0.0648749209	N15665	0.0568324665	N5850
0.1195274363	N15527	0.1803595908	N5849
0.0646778576	N15314	0.0376916475	N5629
0.1497623171	N15193	0.1507245669	N5506
0.0744954921	N15191	0.0732056881	N5505
0.0661275322	N15313	0.0351968506	N5628
0.052735459	N15245	0.0272646051	N5559
0.1948390889	N15207	0.211389286	N5521
0.0793209494	N15194	0.0833769279	N5507
0.0394736351	N15206	0.04486339	N5520
0.0503790204	N15198	0.0684519436	N5511
0.0030020238	N15197	0.0042645154	N5510
0.0027308115000000003	N15196	0.0009118949	N5508
0.0493838576	N15205	0.043098858	N5519
0.0176499188	N15204	0.0224633215	N5518
2e-06	N15203	0.0082810945	N5517
0.0033749245	N15200	0.0086683319	N5513
0.0030132361000000003	N15199	0.0016235593	N5512
0.0027782982000000003	N15202	0.0030868421	N5516
0.0034463365999999997	N15201	0.0028876937	N5515
0.0447786434	N15244	0.0332741367	N5558
0.1087948377	N15243	0.096108362	N5557
0.1103365125	N15212	0.1221298672	N5526
0.1756510255	N15211	0.1479142753	N5525
0.0449846695	N15209	0.0611638236	N5522
0.0488468888	N15210	0.0584788857	N5524
0.0580979628	N15242	0.048122381	N5556
0.0753319337	N15213	0.0861897157	N5527
0.050338213	N15241	0.0271381218	N5555
0.059677969100000006	N15218	0.0427737495	N5530
0.048608778899999996	N15217	0.0330724276	N5529
0.1610382317	N15216	0.1690954272	N5528
0.1617611833	N15240	0.172069223	N5554
0.0289146562	N15220	0.0203149318	N5532
0.0307197447	N15219	0.0381839815	N5531
0.036258102	N15239	0.0403543667	N5553
4e-06	N15238	0.0044726021	N5552
0.0013334555999999999	N15237	0.0037488185	N5551
0.0025238287	N15221	0.0032471849	N5533
3e-06	N15236	0.0006824584	N5550
0.002457156	N15223	0.0003302342	N5537
4e-06	N15222	0.0043727889	N5534
4e-06	N15235	0.0001484183	N5549
0.0025986095	N15224	0.0035867858	N5539
0.0023280224	N15225	0.0070798788	N5538
0.0014168555	N15233	4.39756e-05	N5548
0.0014154453	N15232	7.80361e-05	N5547
0.0020801946000000003	N15227	0.0007830515	N5542
0.0011625664999999998	N15231	0.0010220557	N5546
0.0022384723	N15230	0.0087775865	N5545
0.0012297175	N15229	0.0010227105	N5544
3e-06	N15228	0.0028383218	N5543
0.0523685449	N15312	0.0315463314	N5627
0.0564665388	N15250	0.0670585532	N5565
0.2290867049	N15249	0.253244774	N5564
0.0516882953	N15248	0.0513841106	N5563
0.0535282653	N15247	0.0481029552	N5562
0.0030562999	N15246	0.0080409237	N5561
0.0500579295	N15311	0.0431086905	N5626
0.0653099512	N15310	0.0323865271	N5625
0.0852762958	N15266	0.0642694057	N5579
0.2229597039	N15253	0.2033827565	N5567
0.2734117646	N15264	0.1995335896	N5578
0.0851831413	N15255	0.0875562949	N5569
0.0792297084	N15254	0.0866203291	N5568
0.0448876728	N15263	0.0379809922	N5577
0.0401552227	N15256	0.0409843409	N5570
0.0722609234	N15262	0.0828813714	N5576
0.034263053	N15257	0.0323807338	N5571
0.0248584685	N15261	0.0206754867	N5575
0.0209724278	N15260	0.0133257807	N5574
0.0195081323	N15259	0.0151370482	N5573
0.0228218086	N15258	0.0128855491	N5572
0.132925099	N15309	0.1094601755	N5624
0.1054035354	N15308	0.0570795667	N5623
0.1858952446	N15307	0.1992002338	N5622
0.0639626448	N15269	0.044278104	N5582
0.0920995894	N15267	0.0541018751	N5581
0.0673063353	N15306	0.0316930724	N5621
0.1164514507	N15282	0.1815674934	N5596
0.0576617334	N15270	0.0667063308	N5583
0.0752633842	N15281	0.0497762708	N5595
0.0174206102	N15274	0.0210461729	N5587
1e-06	N15273	2.5479e-06	N5586
1e-06	N15272	0.0061876241	N5585
